path	duration	sentence
audio/audio_0082_chunk_0120.flac	25.05	ආ පුළුවන් කොමියුනිකේට් කිරීමේ මූලික මේ ඉමෝෂන්ස් එහෙම නැත්නම් හැඟීම් පෑමේ ආදරය වැනි හැඟීම් පෑමේ ඊට පස්සේ මේ තම වර්ගයා බෝ කිරීම සඳහා අදාල වන හැඟීම් ඒ පෑමේ හැකියාව තියෙනවා සතුන්ට ශාක වලට වඩා එහෙනම් ඔහු ඉදිරිපත් කරා එහෙනම් ශාක වලට වඩා සෞද්‍යයෙන් ඊට වඩා ඉහළ මට්ටමක තමයි සතුන් ඉන්නේ ඔහු විග්‍රහ කරා
audio/audio_0082_chunk_0122.flac	11.39	සතාට නැති මානවයාට තියෙන සුවිශේෂ අංගය කුමක්ද එය විය යුතුයි මානව ආකෘතිය කියලා ඔහු කිව්වා සෞර දේ නෙමෙයි මේ ලෝකේ මෙන්න මෙහෙම කතාවක් තියෙනවා මේ ලෝකේ ගන්න
audio/audio_0082_chunk_0123.flac	11.20	කොටියෙක් ගන්න කොටියෙක් සිංහයෙක් ගන්න දැන් හිතන්න සෞදෙනි කොටියෙක් දුවල දුවල ගිහිල්ලා මොකෙක් හරි කුරුල්ලෙක්කො අ අ දැහැගෙන ආහාරයට ගන්නවා ඒක බොහොම දරුණු ක්‍රියාවක් වගේ අපිට පේන්නේ
audio/audio_0082_chunk_0125.flac	18.36	ඔය ඔගොල්ලන්ට මතකද ඔය කාලයකට කලින් සිද්ධියක් වුණා මේ ළමයි ටිකක් ගිහිල්ලා තරුණයෝ ටිකක් ගිහිල්ලා මේ උකුස්සෙක්ව අල්ලලා පණපිටින් ඒ උකුස්සාව හම ගහලා ඊට පස්සේ ඒගොල්ලන්ගේ ඒ සතාගෙයි ඒ අයගේ ෆොටෝ අරගෙන ෆේස්බුක් එකේ දැම්මා කියලා මතකයි නේද සෞදියේ එය දරුණු බව නෙමෙයි ඒ කුරිරුබව
audio/audio_0082_chunk_0126.flac	3.00	තේරුණා නේද කුරිරු බව දරුණු බවට එහා ගිය
audio/audio_0082_chunk_0127.flac	11.48	සෞර දිනේ ඕනෑම සතෙක් නිකන් ඔය බල්ලෙක් පූසෙක්ට පුළුවන් ආදරය ඇඟහැලුම් කර දක්වන්න ඒක මූලික හැඟීමක් නමුත් සෞර දිනේ කිසිම සතෙක්ට බෑ ශ්‍රේෂ්ඨ වෙන්න
audio/audio_0082_chunk_0128.flac	14.59	තේරුණා නේද ශ්‍රේෂ්ඨත්වය සතුන්ට පොදු දෙයක් නෙමෙයි කුරිරු බව සතුන්ට පොදු දෙයක් නෙමෙයි සෞදේනී මානවයා කාරණා දෙකකින් මෙලෙස වෙනස් වෙනවා කියලා ඇරිස්ටෝටල් කිව්වා සෞදේනී මානවයාට හැකියාව තියෙනවා රීසන්
audio/audio_0082_chunk_0129.flac	16.03	දේවල් දිහා බලලා පරිකල්පනීය වශයෙන් තේරුම් ගන්න පුළුවන් ඇති හැකියාව මානව මනුස්සයා සතාගෙන් වෙනස් කරනවා කියලා කිව්වා අංක එක අංක දෙක තමයි මිනිස්සුන් මත මිනිස්සුන්ට තියෙනවා සාරධර්ම කියලා දෙයක් එතික්ස් වර්චියුස්
audio/audio_0082_chunk_0130.flac	4.44	අන්න සෞදේරි මෙන්න මේ කාරණා දෙක වර්චු
audio/audio_0082_chunk_0132.flac	9.92	මෙන්න මේ කාරණා දෙක තමයි සියලුම සතුන් අභිබවා මිනිසා මිනිසා ලෙස පත් කරන්නේ මානව භාවයේ ආකෘතිය මෙයයි කියන තේරුම් ගන්
audio/audio_0082_chunk_0135.flac	5.02	මිනිහෙක් වෙනවා කියලා කියන්නේ කාරණා දෙකක් මත පුද්ගලයෙක් හැසිරීමයි කියලා කියන්නේ
audio/audio_0082_chunk_0136.flac	5.28	ඒක තමයි ඒ පුද්ගලයා කොච්චර බුද්ධිය මෙහෙයවා කල්පනා කරලා දේවල් කරනවා
audio/audio_0082_chunk_0137.flac	11.00	ඒ වගේම සෞරදේනී ඔහුගේ ජීවිතය තුළ ඔහු කොච්චරම් සාර ධර්ම ගුණ ගරුක විදියෙන් ගමන් කරනවද වැඩ කටයුතු කරනවද කියන දේ ගුණ ගරුක බව සහ බුද්ධිය
audio/audio_0082_chunk_0138.flac	27.10	මානව භාවයේ ආකෘතියයි කියලා ඔහු හැඳින්නුවා එහෙනම් ෆෝමල් කෝස් එක ජීවිතයක ශ්‍රේෂ්ඨ ජීවිතයක ෆෝමල් කෝස් එක අඳුන ගන්නවා සෞර්දේනි එලෙසම යුඩිමෝනියා තත්ත්වයට පත්වීම සඳහා මොකක්ද අවශ්‍ය වන එෆිෂන්ට් කෝස් එෆිෂන්ට් කෝස් එකක් කියලා කියන්නේ යමකට පොළඹවන ක්‍රියාත්මක වෙන ස්වරූපය කියලා කියන්නේ තේරුණා නේද ආකෘතිය ක්‍රියාත්මක වෙන ස්වරූපය එෆිෂන්ට් කෝස් එක සෞර්දේනි පුද්ගලයා ජීවිතයක් තුළ අපි කියනවා නිර්භයව
audio/audio_0082_chunk_0139.flac	24.73	ආ මේකට කියනවා කරේජ් කියලා ඔහු ඉදිරිපත් කළේ මේ කරේජස් විදිහට ඒ කියන්නේ මේ නිර්භය විදිහට නිර්භය කියලා කියන්නේ බය නැතුව කියන එක නෙමෙයි එයා ඒක ප්‍රැක්ටිස් කරන්න දරන උත්සාහය වගේ අදහසක් තියෙන්නේ එතන හරි ඒ කියන්නේ කරේජ් සහ ඊට පස්සේ ජෙනරෝසිටි ඒ කියන්නේ මේ ජීවිත තමුන්ගේ ජීවිතය පරිපූර්ණත්වයට පත් කිරීම සඳහා ඒ අවශ්‍ය කරන ආයාසය දරමින්
audio/audio_0082_chunk_0140.flac	7.20	ජීවිතයේ විස්ඩම් එහෙම නැත්නම් බුද්ධිමත් බවත් ජීවිතය තුළ තියෙන සාරධර්මයත් පුහුණු කිරීමේ ස්වරූපයයි
audio/audio_0082_chunk_0142.flac	18.97	මෙන්න මේ කාරණා තුන සෞරුද්‍යයනි බලපානවා කියලා කිව්වා එහෙනම් ඩමෝනික් තත්වයට එහෙනම් සෞරුද්‍යයනි අපි උත්සාහ කරමු මේ ඇරිස්ටෝටල්ගේ දර්ශනවාදය සමරයිස් කරන්න මෙන්න මේකයි ඔහු කිව්වේ මේ ලෝකයේ මිනිස්සුන්ට මුඛ්‍ය වූ අරමුණක් තියෙනවා ඒක තමයි තමුන්ගේ ජීවිතයේ විශිෂ්ටත්වයට අරගෙන යෑම
audio/audio_0082_chunk_0143.flac	8.57	අය යම්කිසි විභවයක් තියෙනවද ඒ විභවය සාක්ෂාත් කර ගැනීම ජීවිතයේ අරමුණ විය යුතුයි මුඛ්‍ය අරමුණ විය යුතුයි අන්න ඔහුගේ
audio/audio_0082_chunk_0144.flac	16.16	ඔහු කිව්වා අන්න ඒක තමයි ඔය මට්ටමට පත්වීමට කිව්වා ඔහු කිව්වා ජීවිතයේ සතුටින් තෘප්තියෙන් පිරී ඉතිරී යන අවස්ථාවක් ලක් වෙනවා එයා එයාගේ සැබෑම පොටෙන්ෂල් එක ලබා ගත්තු අවස්ථාවක් යූඩිමෝනියා කියන තත්ත්වයට පත්වීම සර් ඔහු කිව්වා ඒ සඳහා
audio/audio_0082_chunk_0146.flac	7.55	කළ යුතු දේ තමයි ඒ ඒ ඉඩිමෝනියා තත්ත්වය ඇති කරගන්නේ මිනිස්සා මානසිකත්වය මනුෂ්‍ය භාවය
audio/audio_0082_chunk_0148.flac	4.25	මනුෂ්‍යත්වය රැඳිලා තියෙන්නේ කාරණා දෙකක් මත බුද්ධි ගවේෂණය
audio/audio_0082_chunk_0149.flac	12.41	සාර ධර්ම ගවේෂණයක් මත ඔන්න ඔය දෙක හරහා තමයි ඒක ලබා ගන්නේ අපි කියනවා ෆෝමල් කෝස් ආකෘතිය ඒ කියන්නේ මානවයෙක් කොහොමද ශ්‍රේෂ්ඨත්වයට පත් වෙන්නේ කියන එකේ ආකෘතිය ඔන්න ඔය කාරණා දෙකයි
audio/audio_0082_chunk_0152.flac	4.54	ජීවිතය සාර්ථකත්වයට පත්වීමේ ක්‍රමයම යැයි කියාන්නේ ඇරිස්ටෝටල් අරගෙන
audio/audio_0082_chunk_0153.flac	7.39	ඉතින් අපි කියනවා ඕකට ඇරිස්ටෝටල්ස් ඊඩෙමෝනියා කියලා සෞරුද්ධය ඉතාම විශිෂ්ට වර්ගයේ විග්‍රහය ඉතින් මම හිතනවා
audio/audio_0083_chunk_0003.flac	7.16	නැත්නම් මේ ප්‍රකාශනය බොරුද නැත්නම් ඒ කියන කෙනා තමන් ඇත්ත කියලා හිතාගෙන කියනවද නැත්නම් ඒ කියන කෙනා කියන්නේ විකාරද
audio/audio_0083_chunk_0005.flac	28.57	ඒ දැනගැනීම විචාරාත්මක සමාජයක් ගොඩනැගීම අතිශය වැදගත් හරි විචාරාත්මක සමාජය ශ්‍රේෂ්ඨ සමාජයක ලක්ෂණයක් ඉතින් මම මගේ නම රුචිර විජේසේන මම වෘත්ති විද්‍යාඥවරයෙක් මම බොහොම කැමති දෙයක් තමයි මේ විද්‍යාව දැනුම දර්ශනවාදය පිළිබඳ සංකල්ප මේ සමාජය පුරා පැතිරී යනවා මොකද ඒක විචාරාත්මක සමාජයක් ගොඩනැගීමට අතිශය වැදගත් වෙන හින්දා ඉතින් ඒ සඳහා වැදගත් මාතෘකාවක් තමයි මම අද තෝරා ගත්තේ
audio/audio_0083_chunk_0006.flac	16.00	මේ මාතෘකාව හරි සරල තැනකින් අපි පටන් ගමු ඒක තමයි මේ අපි වචන ටිකක් ඇහුවනේ දැනුම ඊට පස්සේ විශ්වාසය අවබෝධය විකාර ආ මේ විශ්වාසයන් මේ හැම දේම අපි මුලින්ම තේරුම් ගන්න ඕනේ මේවා ප්‍රකාශනයක්
audio/audio_0083_chunk_0007.flac	20.28	ප්‍රකාශයන් කියලා කියන්නේ යම්කිසි පුද්ගලයෙක් විසින් ඉදිරිපත් කරන දෙයක් පොදු සමාජයේ දැනගැනීම හෝ අදහස් උරගා බැලීම සඳහා හරි එක්කෝ ලියපු දෙයක් එක්කෝ කියපු දෙයක් එහෙම නැත්නම් ඇඳපු දෙයක් මේ ජනතාවට ඉදිරිපත් කරන ලද යම්කිසි ප්‍රකාශයක් ඒකට තමයි අපි මේ මේ සියලුම සංකල්ප ගොඩනගලා තියෙන්නේ
audio/audio_0083_chunk_0008.flac	11.16	කොහොමද මේ ප්‍රකාශනයන් ගොඩනැගෙන්නේ හරි දැන් මේ මේ ප්‍රකාශනයන් ගොඩනැගෙන හැටියත් හරි හරි විසිතරයි දැන් මේ බලන්න මේ ලෝකේ මේ විශ්වයේ තියෙනවනේ විවිධ සංසිද්ධි
audio/audio_0083_chunk_0009.flac	4.03	මේ සංසිද්ධි මොකද කරන්නේ මේ මනුස්සයා කියන සතා ස්පර්ශ කරනවා
audio/audio_0083_chunk_0010.flac	15.29	කොහොමද ස්පර්ශ කරන්නේ ඇහෙන් බලනවා කනෙන් අහනවා හිතෙන් හිතනවා හ්ම් මේක අධ්‍යාත්මික වෙන්න පුළුවන් ඒ කියන්නේ මේ භෞතික සංකල්ප වෙන්න පුළුවන් අධ්‍යාත්මික සංකල්ප වෙන්න පුළුවන් හරි දැන් හිතන්න සරල දෙයක් ඔන්න දැන් ජලතථාකයක තියෙනවා ජලය
audio/audio_0083_chunk_0011.flac	5.98	මනුස්සයෙක් ගිහිල්ලා මේක පොඩ්ඩක් මෙහෙම ඇඟිල්ලෙන් ටච් කරලා බලන්න මොකද වෙන්නේ පොඩි රැලිත්තක් නගිනවා නේද
audio/audio_0083_chunk_0013.flac	6.11	අර පුද්ගලයා ඉන්ටරක්ෂන් එකක් එයා පුංචි අත් හදා වැඩීම පොඩ්ඩක් මේක ස්පර්ශ කරලා බැලුවා
audio/audio_0083_chunk_0015.flac	4.03	දැන් මේ ප්‍රකාශනයන් අතර හරීම සුවිශේෂී ප්‍රකාශනයක් තියෙනවා
audio/audio_0083_chunk_0016.flac	4.38	ඒකට අපි කියනවා ප්‍රපොසිෂන් එහෙම නැත්නම් ප්‍රස්තුතයක් කියලා ඒකේ ස්වභාවය මෙහෙම
audio/audio_0083_chunk_0017.flac	6.78	දැන් හිතන්න උදාහරණයකින් කියලා දෙන්නම් ඔන්න දැන් කෙනෙක් කියනවා මම උදේ ගියා කඩේ පාන් ගන්න උදේට කන්න
audio/audio_0083_chunk_0018.flac	4.67	ගෙදර ඇවිල්ලා මැනලා බැලුවහම ග්‍රෑම් හාරසිය පහන් ගෙඩිය ග්‍රෑම් තුන්සිය
audio/audio_0083_chunk_0019.flac	3.00	බලන්න මේ රටේ කිසිම දේක ප්‍රමිතියක්
audio/audio_0083_chunk_0020.flac	8.96	ගිය ප්‍රකාශන තුනක් ඉදිරිපත් කළා මම අද කඩේ ගියා පාන් ගන්න පළවෙනි ප්‍රකාශනය දෙවෙනි ප්‍රකාශනය මේක මැනලා බැලුවහම
audio/audio_0083_chunk_0021.flac	17.50	මේ ග්‍රෑම් හාරසියයක ග්‍රෑම් තුන්සියයි දෙවැනි ප්‍රකාශනය තුන්වැනි ප්‍රකාශනය මේ ලංකාවේ කිසිම දේක කොලිටි එකක් දැන් නෑ කියලා කියනවා තුන්වැනි ප්‍රකාශනය ඕගොල්ලන්ට පේනවද මේ ප්‍රකාශන තුනේ පළවැනි ප්‍රකාශන දෙකට වඩා තුන්වැනි ප්‍රකාශනය පුංචි අමුත්තක් තියෙනවා
audio/audio_0083_chunk_0022.flac	9.37	නෑ මේ වගේ ප්‍රකාශනයට අපි කියනවා ඒකට ප්‍රපසිෂන් එකක් කියලා තේරුණා නේද ඒක ප්‍රකාශනයක්ම තමයි ප්‍රකාශනය කියන කුලකයේ උපකුලකයක්
audio/audio_0083_chunk_0023.flac	9.24	ප්‍රකාශනය මේ තියෙන විශේෂ තත්ත්වය තමයි ඒකට ප්‍රොපොසිෂන් ප්‍රොපොසිෂන් එකක් කියලා කියන්නේ යම්කිසි පුද්ගලයන් රාශියකගේ සංකල්පයක් උරගා බැලීම සඳහා
audio/audio_0083_chunk_0024.flac	25.37	ඉදිරිපත් කරන ප්‍රකාශනය හරිම වැදගත් දැන් මෙහෙමයි දැන් මේක කිව්වහම දැන් අපේ මේ තර්ක ශාස්ත්‍රයේ කරපු සහෘදයෝ මාත් එක්ක ගැටෙන්න එපා මොකද සියලුම ප්‍රකාශනයන් වල ප්‍රපොසිෂනල් වැලියු එකක් තියෙන්න පුළුවන් ඒක ඇත්ත ඒක අපි තර්ක ශාස්ත්‍රය ඉගෙන ගන්න දෙයක් ඒවා අස්ථා කූන ගොඩනැගෙනවා නමුත් අපි හැමෝටම ඇප්‍රිෂියට් කරන්න පුළුවන් දෙයක් තමයි මේ අපි දන්න දෙයක් තමයි විවිධ ප්‍රකාශනයන්ගේ ප්‍රපොසිෂනල් වැලියු එක
audio/audio_0083_chunk_0026.flac	7.61	දැන් මේ ප්‍රොපොසිෂනල් වැලියු කියන එක මේ ප්‍රස්තුතමය වටිනාකම කියන දේ ගොඩාක් කාරණා මත තීරණය වෙන දෙයක්
audio/audio_0083_chunk_0027.flac	9.98	දැන් මේ පළවෙනිම කාරණාව තමයි මේ ප්‍රපෝෂන් වැලියු එක වැඩවීම සඳහා ඒක කොච්චර ඒ කරන ප්‍රපෝෂන් ඒ ප්‍රස්තූතය කුමන පදනම් මත ඉඳගෙනද ඉදිරිපත් කරන්නේ
audio/audio_0083_chunk_0028.flac	6.01	හරි දැන් හොඳ සරල උදාහරණයක් ගමු මේ අපේ කාලි ඉඩම දැන් ඔන්න පුද්ගලයෙක් කියනවා මෙන්න මෙහෙම
audio/audio_0083_chunk_0029.flac	6.75	මේ කාබනික ගොවිතැන් සදන ලද පලතුරු වලට ඉහළ වටිනාකමක් තියෙන නිසා
audio/audio_0083_chunk_0030.flac	11.93	අපනයන වෙළඳපොළ බලන ගොවීන් කාබනික ගොවිතැන මේ වෙළඳගන්න ඕනේ අන්න ප්‍රපෝසිෂන් එකක් කළා අන්න පළවෙනි ප්‍රපෝසිෂන් තව කෙනෙක් කියනවා මෙහෙම
audio/audio_0083_chunk_0031.flac	3.96	මේ නාථ දේවියන් විසින් අපිට ඉදිරිපත් කරපු සංකල්පයක් තමයි
audio/audio_0083_chunk_0033.flac	7.52	නාත දේහයන් කියන දේවල් ගොඩක් හරි ඒක නිසා අපි කාබනික ගොවිදන වලඳ ගන්නවා දෙවැනි ප්‍රපොසිෂන් දෙවැනි ප්‍රපොසිෂන්
audio/audio_0083_chunk_0035.flac	4.80	පළවෙනි මේ මේ මේ ප්‍රොපෂනල් දෙක ගත්තාම මේකේ ප්‍රොපෂනල් වැලඊ එක කාගෙද වෙන්නේ
audio/audio_0083_chunk_0038.flac	17.63	අංක දෙක මේ ප්‍රපොෂන් කියන එක සිචුවේෂනල් හරි ඒ කියන්නේ දැන් හිතන්න දැන් ඔන්න දැන් මේ ලංකාවේ නම් කිසිම දෙයක් හරියට කෙරෙන්නේ නැහැ කියලා හිතන්න යම්කිසි කෙනෙක් පොඩි ඔය පොඩ්ඩක් මේ මත්පැන් ටිකක් මධුපැන් ටිකක් හොලගාපු අවස්ථාවක කරන ප්‍රකාශනයකුයි
audio/audio_0083_chunk_0039.flac	20.89	පාරිභෝගික අධිකාරියේ නිලධාරියෙක් ඇවිල්ලා මේ පාන් වල තියෙන කොලිටි එක මෙහෙමයි කියලා කිව්වොත් ඒ ප්‍රකාශන එකම දේ කියන්නේ මහ දැන් ඔන්න නිකන් ඔය නිකන් පොඩි මේ මදුවිත ටිකක් තොලගාපු අසුර සොඬෙක් ඉදිරිපත් කරනවා පාන් නම් කිසිම කොලිටියක් නෑ දැන් මේක මෙහෙමයි කියලා කියන එකෙයි
audio/audio_0083_chunk_0040.flac	15.07	අර පාරිභෝගික මේ අධිකාරියේ ඉන්න නිලධාරියෙක් දත්ත සහිතව ඉදිරිපත් කරපු ප්‍රකාශනයක් මේ මෙහෙමයි මේ දැන් පාන් වල කොලිටිය මෙහෙම වෙලා තියෙනවා කියලා කිව්වොත් මේ දෙකේ ප්‍රොපසිෂනල් වැලියු එකේ වෙනසක් එනවා නේද
audio/audio_0083_chunk_0041.flac	17.02	තේරුණා නේද ප්‍රොෆෙෂනල් වැලියු එකේ වෙනස ආවේ කොහොමද ආවේ අර සචුවේෂනල් කාරණාවක් ඒ කියන්නේ පර්සනැලිටි එක මත පදනම් වෙච්ච ඒ කියන්නේ පුද්ගලයා මත ඉදිරිපත් කරන්නා මත පදනම් වෙච්ච අවස්ථානුකූල ස්වභාවයක් වැලියු එකක් ඒ ප්‍රොෆෙෂනල් වැලියු එකක් ඒ කියන ප්‍රතිචිත්‍ර ලැබුණා අංක දෙක
audio/audio_0083_chunk_0042.flac	7.36	අංක තුන තමයි මේ ප්‍රපොසිෂන් වැල එකට අතීශය බලපාන කාරණාවක් මේ ඇත්ත බොරුව ගැන කියන එක
audio/audio_0083_chunk_0043.flac	4.38	ඒක තමයි ඒ ඉදිරිපත් කරන යම්කිසි ප්‍රකාශනයක්
audio/audio_0083_chunk_0044.flac	13.24	තමුන් ඒ ඉදිරිපත් කරන්නා කොච්චර විශ්වාස කරනවද කියන එක මෙන්න මේ සංකල්පයට අප කියන්නේ ප්‍රොපොසිෂනල් ඇටිටියුඩ් ඒ ප්‍රකාශනය පිළිබඳ ඒ ප්‍රකාශනය කරන පුද්ගලයා තමුන් විසින් දරන ආකල්පය
audio/audio_0083_chunk_0045.flac	14.24	දැන් කෙනෙක් දැන දැන බොරු කියනවා නම් එයා දන්නවා කියන්නේ බොරු කියලා එතකොට දර්ශනවේදීන් ඒගොල්ලන්ට කියනවා එයාගේ ප්‍රපොසිෂනල් ඇටිඩියුඩ් එක ඩිස්බිලීෆ් ඒ කියන්නේ ප්‍රස්තුත මේ ආකල්පය අවිශ්වාසය මත පදනම් කරපු දෙයක්
audio/audio_0083_chunk_0046.flac	16.86	ඒ වගේම කෙනෙක් එයා දන්නේ නැහැ එයා කියන්නේ බොරුවක් හෝ එයා කියන්නේ අසත්‍ය ප්‍රකාශනයක් කියලා එයා දන්නේ නැහැ එයා හිතනවා ඒක ඇත්ත කියලා එහෙම කියන්න පුළුවන්නේ අන්න ඒ පුද්ගලයාට කියනවා එයා ඒ කියන සංකල්පය එයා විශ්වාස කරනවා නම් අපි කියනවා ප්‍රපොසිෂනල් ඇටිටියුඩ් ඔෆ් බිලීෆ්
audio/audio_0083_chunk_0047.flac	5.53	ඒ මේ ප්‍රස්තූතය මේ ආකල්පය එතුමා දරන්නේ සත්‍යයි
audio/audio_0083_chunk_0048.flac	5.24	තේරුණා නේද යම්කිසි පුදු ඔන්න බලන්න මෙන්න මේක අතිශය වැදගත් යම්කිසි පුද්ගලයෙක්
audio/audio_0083_chunk_0049.flac	7.23	ඒ කියන කාරණාව ඇත්ත හෝ වේවා වැරදි හෝ වේවා ඒ අදහස් ප්‍රකාශ කරන්නා හිතනවා නම්
audio/audio_0083_chunk_0051.flac	8.80	ප්‍රොපෝෂනල් ඇටිටියුඩ් ඔෆ් ටෘත් එයා හිතනවා නම් ඒ කියන දේ හරි කියලා අන්න ඒකට අපි කියනවා බිලීෆ් එහෙම නැත්නම් විශ්වාසය
audio/audio_0083_chunk_0052.flac	12.89	තියෙනවා නේද එහෙනම් බිලීෆ් එකක් කියලා කියන්නේ යම්කිසි සංකල්පයක් භෞතික හෝ අධ්‍යාත්මික යම්කිසි පුද්ගලයෙක් ඒ සංකල්පය හරි ඒ පුද්ගලයා ඉදිරිපත් කරන සංකල්පය තමුන් විසින්
audio/audio_0083_chunk_0053.flac	7.16	තමුන් විසින් දරාගෙන ඉන්නවා නම් නිවැරදියි කියලා ඒ ඉදිරිපත් කරන මතයට අපි කියනවා විශ්වාසය කියලා
audio/audio_0083_chunk_0056.flac	16.06	විශ්වාසයන් ඇත්ත ලෙස සමාජගත කිරීමේ උම් මේ ලොකු බලවේගයක් තියෙනවා විශ්වාසයන් විශ්වාසයන් පමණයි ඇත්ත ඊට වඩා මේ සංකීර්ණ සංකල්පයක් මම ඒක පැහැදිලි කරලා දෙන්නම් ඉස්සරහා
audio/audio_0083_chunk_0057.flac	6.24	දැන් ඊළඟට මොකද්ද මේ සත්‍ය එහෙම නැත්නම් මේ මේ මොකද්ද මේ දැනුම කියන තැනට අපි ගමන් කරන්න උත්සාහ කරමු
audio/audio_0083_chunk_0059.flac	5.95	කෙනෙක්ට තියෙනවා දැනුමක් දැන් දැන් කෙනෙක්ට තියෙනවා හිතන්න විශ්වාසයක්
audio/audio_0083_chunk_0061.flac	7.39	විශ්වාසයෙන් නවතින්නේ නැතුව එයා මොකද කරන්නේ මේ ලෝකේ තියෙන සංසිද්ධි තවදුරටත් ගවේෂණය කරනවා
audio/audio_0083_chunk_0062.flac	14.24	ගවේෂණය කරලා එයා ඉදිරිපත් කරනවා එයා ඒ කරන විශ්වාසය එයා ඒ ඉදිරිපත් කරන විශ්වාසය මේ ඇත්ත ලෝකයේ සිදුවෙන සංසිද්ධියක් එක්ක එකට පෑහෙනවා
audio/audio_0083_chunk_0063.flac	3.10	කියලා අපි මේකට කියන්නේ යුක්තිසාධනය ජස්ටිෆිකේෂන්
audio/audio_0083_chunk_0064.flac	7.48	මේ ලෝකයේ තියෙන සංසිද්ධියයි ඒ පුද්ගලයා දරන සංසිද්ධියයි යුක්ති සාධන ක්‍රියාවලිය තුළින් පාස්සනවා එක
audio/audio_0083_chunk_0066.flac	6.49	ඒ ලැබෙන ප්‍රකාශනයට සහෘදිනි අපි කියනවා සත්‍ය එහෙම නැත්නම් දැනුම කියලා
audio/audio_0083_chunk_0069.flac	17.08	කෙනෙක් යුක්ති සාධනයකින් යුතුව යම්කිසි ප්‍රකාශනයක් ඉදිරිපත් කරොත් ඒක බිලීෆ් එකක් හිතලුවක් විතරයි ඔන්න කතා හිතලුවක් ඒ හිතලුව ලෝකයේ තියෙන ඇත්තත් එක්ක සම්බන්ධ කරොත් යම්කිසි යුක්ති සාධන ක්‍රියාවලියක් තුළින්
audio/audio_0083_chunk_0070.flac	10.20	අන්න දැනුමක් සමාජයට එකතු වෙනවා ආහ් හරි මොකක්ද මේ යුක්ති සාධනය විශේෂයෙන්ම මේ භෞතික සිද්ධි සඳහා යුක්ති සාධන ක්‍රියාවලිය භෞතික සිද්ධි
audio/audio_0083_chunk_0072.flac	29.98	හ්ම් ආයෙ ෆොතිසේ කියලා කියන්නෙ බිලීෆ් එකක් අපි මේ ඒ ඒ ඒ ඒක අපිට ඔප්පු කරන්න පුළුවන් විද්‍යාත්මක ක්‍රමය භාවිතා කරලා එහෙනම් තේරුණා නේද අන්න ඔය විදිහට අපි යුක්ති සාධන ක්‍රියාවලියකට අපි ගියාම අපි කියනවා ඒකට දැනුම කියලා විද්‍යාත්මක ක්‍රමය භාවිතා කරොත් අපි කියනවා විද්‍යාත්මක දැනුම කියලා තේරුණා නේද ඒ වගේම තවත් යුක්ති සාධන ක්‍රමවේදයන් තියෙනවා තර්කය භාවිතා කරලා ඊටපස්සේ දර්ශනවාදී ක්‍රමවේද භාවිතා කරලා යුක්ති සාධනය කරන්න පුළුවන් අන්න එහෙම කරොත්
audio/audio_0083_chunk_0074.flac	5.21	දැන් මම කියලා දෙන්නම් මේ විවිධ මේ මිනිස්සු ඇත්ත ඇත්ත කියලා ප්‍රකාශ කරන විවිධ දේවල්
audio/audio_0083_chunk_0075.flac	9.76	හරි එතකොට අපි කියනවා මේකට කෙනෙක් ඉදිරිපත් කරනවා නම් ජස්ටිෆයිඩ් ට්‍රූ බිලීෆ් යම්කිසි මේ යුක්ති සාධනය කරන ලද
audio/audio_0083_chunk_0078.flac	7.42	අපි කියනවා දැනුම එහෙනම් ඊයා කවුන්ස් කියන්නේ මෙන්න දැනුම කියලා ඉදිරිපත් කළොත් ඒක යුක්ති සාධනය කරන ලද විශ්වාසයන් තමයි ඉදිරිපත් කරලා තියෙන්නේ
audio/audio_0083_chunk_0079.flac	4.54	එතකොට කෙනෙක් මේ ඉදිරිපත් කරොත් ප්‍රකාශනයක් ඒක බිලීෆ් එකක්
audio/audio_0083_chunk_0080.flac	28.54	ඒ බිලීෆ් කියන එකේ හැමතිස්සෙම තියෙන්නේ මොකක්ද ඒ යුක්ති සාධනයකින් තොරව යම්කිසි සංසිද්ධියක් පිළිබඳ පුද්ගලයෙක් දරන ආකල්පය බිලීෆ් තේරුණා නේද එතකොට ඒ බිලීෆ් එකක් ඇත්ත වෙන්නත් පුළුවන් නැති වෙන්නත් පුළුවන් යුක්ති සාධනයක් තියෙන්නත් පුළුවන් නැති වෙන්නත් පුළුවන් තේරුණා නේද දැන් අපි කියනවා මෙහෙම දේවල් අපි කියන්නේ විකාර කියලා මොනවද විකාර කියන්නේ විකාර කියන්නේ කිසිම ක්‍රමවේදයකට අනුව නොගැලපෙන ලද
audio/audio_0083_chunk_0081.flac	10.49	කිසිම ක්‍රමවේදයකට අනුව නොග අර අර රාත්තියක් උදාහරණය කිව්වා වගේ කිසිම ක්‍රමවේදයක් මත නොගැලපෙන ලද විශ්වාසයක් මිනිස්සු ඉදිරිපත් කරනවා අපි ඒවාට කියනවා විකාර
audio/audio_0083_chunk_0083.flac	3.52	ඒ වගේම මේ වගේ ප්‍රකාශනයක් තිබුණා කියලා හිතන්නකෝ
audio/audio_0083_chunk_0084.flac	5.47	ඒක ඒක ඇත්තයි ඒක ජස්ටිෆයිඩ් කරලා තියෙනවා ඒ යුක්ති සාධන ක්‍රියාවලියකුත් කරලා අපිට පේනවා
