path	duration	sentence
audio/audio_0118_chunk_0135.flac	6.97	මේ පෘෂ්ඨය මතට අපිට අරගෙන එන්න පුළුවන් මේ ද්‍රවය සමඟ සම්බන්ධ වෙන්න කැමති නැති
audio/audio_0118_chunk_0136.flac	19.77	මොකක් හරි ද්‍රවයක් දැන් අපි හිතමු අපි ධාන්‍ය ජලය කියලා ජලය නම් අපි උඩින් දාන්නේ හිතන්න මේ ඝන පෘෂ්ඨය දැන් අපේ තියෙන්නේ ලී පෘෂ්ඨයක් කියලා අපිට මොකක්ද සරලවම කරන්න පුළුවන් දේ අපිට පුළුවන් මේ ලී පෘෂ්ඨය මත දාන්නේ ඉටි වගේ දෙයක් මොකද අපි දන්නවා ඉටි සහ ජලය මුසු වෙන්න තියෙන ස්වභාවය අඩුයි
audio/audio_0118_chunk_0137.flac	4.06	දැන් සාමාන්‍ය පත්‍රයක සාමාන්‍ය පත්‍රයක
audio/audio_0118_chunk_0138.flac	7.42	සිද්ධ වෙන්නේ මොකක්ද මේ සාමාන්‍ය පත්‍රයක මේ වගේ ඝන පෘෂ්ඨයක් තියෙනවා සෛල වලින් හැදිච්ච
audio/audio_0118_chunk_0139.flac	7.74	ඒ සෛල වලින් හැදිච්ච පෘෂ්ඨය මත තියෙනවා ප්ලාන්ට් වැක්සස් ඒ කියන්නේ මේ ශාක
audio/audio_0118_chunk_0141.flac	5.66	ඉති ස්වභාවයක් මේ පෘෂ්ඨ මත තැන්පත් වෙනවා දැන් ඇත්තටම මේක ඕගොල්ලෝ දැකලත් ඇති
audio/audio_0118_chunk_0142.flac	5.56	සමහර වෙලාවට නෙළුම් පත්‍රයක් අත ගාලා තියෙනවා නම් පොඩි ඉති ඉති වගේ ස්වභාවයක් තියෙනවා එහෙම නේද
audio/audio_0118_chunk_0143.flac	10.49	දැන් මොකද වෙන්නේ දැන් හිතන්න අපි ජල බිංදුවක් අරගෙන ආවයි කියලා දැන් ජල බිංදුවක් අපි අරගෙන ආවොත් පෘෂ්ඨය මත අර කලින් කියපු
audio/audio_0118_chunk_0145.flac	8.83	ස්පර්ශ කෝණයට වඩා මේ අවස්ථාවේ ස්පර්ශ කෝණය පොඩ්ඩක් වැඩියි වෙනවා මොකද දැන් ද්‍රවය සහ ජලය සහ
audio/audio_0118_chunk_0148.flac	5.66	හැබැයි එක දෙයක් දැන් මේ අවස්ථාව ඇවිල්ලා උදාසීන සර්ෆිස් එකක් බවට තමයි පත් වෙන්නේ
audio/audio_0118_chunk_0149.flac	3.42	මේක අපි කියන ජල විකර්ෂක පෘෂ්ඨයක් නෙමෙයි
audio/audio_0118_chunk_0151.flac	5.66	අපිට තවදුරටත් මේක ඉපව් කරන්න ඕනේ අපිට ඕනේ මේ පෘෂ්ඨය ජල විකර්ශක පෘෂ්ඨයක් බවටම පත් කරන්න
audio/audio_0118_chunk_0153.flac	6.68	හරි දැන් අපි බලමු කොහොමද මේ පෘෂ්ඨය තවදුරටත් ඉස්සරහට ගිහිල්ලා ජල විකර්ශක පෘෂ්ඨයක් බවට පත් වෙන්නේ කියලා
audio/audio_0118_chunk_0154.flac	15.32	හිතන්න අපි ගාව තියෙනවා ශාක පත්‍රය මේ විදිහට ඒක ඝන පෘෂ්ඨයක් විදිහටයි තියෙන්නේ දැන් අපි මේක ජල විකර්ෂක පෘෂ්ඨයක් බවට පත් කරන්න නම් හරිම අපූරු සංසිද්ධියක් හරිම අපූරු ස්ට්‍රක්චර් එකක්
audio/audio_0118_chunk_0156.flac	7.64	බලමු මොකද්ද අපිට දෙන්න ඕනේ කියලා අපි අපි හිතන්න අපිට පුළුවන් නම් මේ පෘෂ්ඨයට යම්කිසි රළු ගතියක් ලබා දෙන්න
audio/audio_0118_chunk_0157.flac	5.21	රළු ගතියක් ලබා දීලා මේ රළු ගතිය උඩින් අපිට පුළුවන් නම්
audio/audio_0118_chunk_0158.flac	3.8  	ජලය නම් දැන් අපි උඩින් අපි දාන්න උත්සාහ කරන්නේ
audio/audio_0118_chunk_0160.flac	6.4 	මුහුණ දෙන්න කැමති නැති ඉති වගේ ස්වභාවයක් මේ රළු ගැටියේ උඩින් අපිට තැන්පත් කරන්න පුළුවන් නම්
audio/audio_0118_chunk_0161.flac	12.16	අපිට පුළුවන් ජල විකර්ශක පෘෂ්ඨයක් බවටම මේ පෘෂ්ඨය පත් කරන්න ඇයි එහෙම වෙන්නේ ඒකට හේතුව තමයි අපි රළු ගතියක් මේ පෘෂ්ඨයට ලබා දුන්නහම
audio/audio_0118_chunk_0162.flac	9.95	දැන් ඉස්සෙල්ලා අවස්ථාවේ තිබුණේ පෘෂ්ඨය විතර හැබැයි මේ වගේ රළු ගතියක් ලබා දුන්නාම අපි අවස්ථාවක් ලබා දෙනවා මේ ද්‍රව බිංදුවට
audio/audio_0118_chunk_0163.flac	8.35	තව දුරටත් වායුව සමග ඉන්ටරැක්ෂන්ස් ඇති කරගන්න පෘෂ්ඨය සමග ඇති කරන ඉන්ටරැක්ෂන් ප්‍රමාණය අඩු කරලා
audio/audio_0118_chunk_0164.flac	9.12	අන්න ඒක නිසයි මේ අවස්ථාවේදී මේ පද්ධතිය සම්පූර්ණයෙන්ම ජල විකර්ෂණ පද්ධතියක් විදිහට සැකසෙන්නේ
audio/audio_0118_chunk_0165.flac	3.26	දැන් මේ බලන්න මේ තියෙන්නේ නෙළුම් පෘෂ්ඨයක
audio/audio_0118_chunk_0167.flac	17.88	දැන් ඕගොල්ලන්ට පේනවා අර අපි කලින් කතා කරපු පෘෂ්ඨය මේ ස්වභාව ධර්මය විසින් හැදිලා තියෙන හැටි මේ බලන්න මේ මේ මේ තියෙන්නේ ඒ පිංතූරයක් ඒකේ මේ අපි බලන ස්කේල් එක පරිමාණය නැ මයික්‍රෝමීටර් දහයක් ඒ කියන්නේ සාමාන්‍යයෙන් මිලිමීටරෙන් සියයෙන් එකක් වගේ
audio/audio_0118_chunk_0168.flac	7.68	ඕගොල්ලන්ට පේනවා මයික්‍රෝමීටර් දහයේ වගේ ප්‍රමාණයේ ඉතාම සියුම් කඳු වගේ සැකස්වීමක් මේ පෘෂ්ඨය මත හැදිලා තියෙනවා
audio/audio_0118_chunk_0169.flac	5.92	ඒ වගේම මේ තනි කඳක් ගත්තොත් මේ තනි කඳේ ඔගොල්ලන්ට පේනවා පුංචි පුංචි කූරු නීඩල් වගේ
audio/audio_0118_chunk_0170.flac	22.27	මේ වගේ සැකැස්මක් තියෙනවා මේ ඇත්තටම ඇවිල්ලා ප්ලාන්ට් වැක්ස් එකක් තමයි මේ මේ කඳ මද තැන්පත් වෙලා තියෙන්නේ එතකොට තව දුරටත් මේ උඩින් එන ජල බිංදුවට මේ ප්ලාන්ට් වැක්ස් එක තියෙන හින්දා මේ බන්ධන හදා ගැනීමේ හැකියාව තව දුරටත් අඩු වෙනවා ඉතින් මේ සම්පූර්ණ දේ විශේෂයෙන්ම මේ මේ රළු ගතිය සමග
audio/audio_0118_chunk_0171.flac	6.27	මේ ජලයට අකමැති ද්‍රව්‍යයක් මේ පෘෂ්ඨය මත තැන්පත් වීම නිසා තමයි ඇත්තටම ජල විකර්ෂක
audio/audio_0118_chunk_0173.flac	3.23	මේ තියෙන්නේ ඇත්තටම තාරාවෙක්ගේ පිහාටුවක්
audio/audio_0118_chunk_0174.flac	3.68	තාරාවා කියන සතා ජලයේමයි ඉන්නේ එයා කොයි වෙලාවකවත් තෙමෙන්නේ නෑ
audio/audio_0118_chunk_0175.flac	5.98	ඒකට හේතුව අපි ගත්තොත් තාරාවෙක්ගේ පිහාටුව ගත්තොත් ඕගොල්ලන්ට පැහැදිලිවම පේනවා
audio/audio_0118_chunk_0176.flac	6.59	මේ වගේ කෙඳි වගේ ස්වභාවයක් තියෙනවා මේ කෙඳි වල ඇත්තටම ඇනිමල් වැක්ස් එකක් තැන්පත් වෙලා තියෙන්නේ
audio/audio_0118_chunk_0177.flac	20.22	මේ වැක්ස් එක හින්දා ජලය මේකත් මේ මේ පිහාට්ට සමඟ ගැටෙන්න තියෙන ප්‍රමාණය අඩුයි ඒ වගේම ඕගොල්ලන්ට පේනවා ගොඩාක් වායුව මේ අතර ට්‍රැප් වෙලා තියෙන්න පුළුවන් ඒක නිසා කොයි වෙලාවෙවත් මේ වගේ ජල බිංදුවක් තෙමෙන්නේ නෑ ඒක ජල විකර්ෂක පද්ධතියක් විදිහටම හැසිරෙන්න ක්‍රියාත්මක වෙනවා
audio/audio_0118_chunk_0181.flac	13.28	මේ පෘෂ්ඨික වර්ග පෘෂ්ඨී ඡායා රූපයක් ඉලෙක්ට්‍රෝන අන්වීක්ෂයක ඡායා රූපයක් ඕගොල්ලන්ට පැහැදිලිවම පේනවා අර අපි කතා කරපු කඳු වගේ ස්වභාවය දිගින් දිගටම මේ මත නැතු නැවත නැවත මේ මතු වෙලා තියෙන හැටි
audio/audio_0118_chunk_0183.flac	20.6	දැන් මේ මේ සියල්ල සකස් වුනහම මේ මේ පත්‍රය මත ඇත්තටම අපිට අන්තිමටම හම්බවෙන්නේ මේ වගේ ජල විකර්ශක ස්වභාවයකින් තියෙන පත්‍රයක් ඕගොල්ලන්ට පේනවා ජලය කොච්චර දැම්මත් ඒක මේක රඳන්නේ නෑ විශේෂයෙන්ම ජලය සහ පෘෂ්ඨය අතර තියෙන වර්ග පරිමාව ගොඩක් අඩු නිසා
audio/audio_0118_chunk_0184.flac	16.8	මේ ජලය මේ ජලයේ බරට විතරක්ම අපිට පුළුවන් ටක් ගාලා මේ ජලය මේ පෘෂ්ඨයෙන් එළියට වෙලා යනවා ඉතින් මේ පත්‍රයේ තියෙන නම්යශීලී ස්වභාවයත් යම්කිසි ප්‍රමාණයකට ඒකට සහයක් දක්වනවා ඉතින් අපිට මේ දැනුමෙන් අපිට මොකක්ද කරන්න පුළුවන්
audio/audio_0118_chunk_0185.flac	15.36	අපිට මේ දැනුමෙන් කරන්න පුළුවන් ළඟම දේ තමයි අපිට පුළුවන් මේ විදිහට පෘෂ්ඨ අපි කෘතිම ද්‍රව්‍යත් එක්ක කෘතිම අපි භාවිතා කරන පෘෂ්ඨ මත හදන්න දැන් උදාහරණයක් විදිහට හිතන්න අපිට පුළුවන් නම් රෙදි කෑල්ලක් මත
audio/audio_0118_chunk_0186.flac	9.47	මේ වගේ පෘෂ්ඨයක් හදන්න අර කලින් කියපු කන්සෙප්ට් එකක්මයි රෙදි කැබැල්ලක් අරගෙන ඒකේ ඉතා නැනෝ පරිමාණය හෝ මයික්‍රෝ පරිමාණය වගේ කඳු සකස් කරලා
audio/audio_0118_chunk_0189.flac	23.52	බලන්න පුළුවන් අර අර අපි අර කලින් කතා කරපු වායු තරලය වායු පටලයක් විදිහට සකස් වෙලා මේ ජලය සහ මේ මේ කොටන් සර්ෆේස් එක කොටන් ද්‍රව්‍යය සමඟ මේ ගැටන එක සම්පූර්ණයෙන් වළක්වලා තියෙනවා ඊට අමතරව අපි බලමු දැන් කොහොමද දැන් මේ දැන් මේ වගේ දරයක් අපිට පුළුවන් ඕනෑම අවස්ථාවක ජලයට ඔබන්න වුණත් පුළුවන්
audio/audio_0118_chunk_0190.flac	5.15	ඒ කියන්නේ ජලයට අපිට මේ පෘෂ්ඨය සම්පූර්ණය ඔබල තියන්න පුළුවන් ඒත් කොයි වෙලාවවත් මේක
audio/audio_0118_chunk_0192.flac	5.05	අර කලින් කිව්ව වගේ අර වායු තරලය එහෙම්මම මේ සර්ෆේස් එක් මත රැඳිලා තියෙනවා
audio/audio_0118_chunk_0193.flac	5.72	දැන් ඔගොල්ලන්ට පේනවා නේද කොහොමද ඒක ක්‍රියාත්මක වෙන්නේ කියලා ඉතින් මේ බලන්න අපිට මේකෙන් පුළුවන් අපිට එක එක ගාමන්ට්ස් හදන්න
audio/audio_0118_chunk_0194.flac	5.95	දැන් තේ කෝපි බීම වර්ග ඔය මොන දේයක් මේ ගාමන්ට් එකට හැලුවට ඒක තෙමෙන්නේ නැහැ
audio/audio_0120_chunk_0001.flac	25.24	අද මම කතා කරන්න යන්නේ ඔපරේෂන් එහෙම නැත්නම් පරපීඩනය කියන සමාජ විද්‍යාත්මක සංකල්පය ගැන මේක මම හදිසියේ කතා කරන්න ඕනේ කියලා කල්පනා වුණේ මොකද අද මට අත්දැකීමකට මුහුණ දෙන්න සිද්ධ වුණා මේ ඔපරේෂන් කියන එකේ දරුණුම අවස්ථාව තමයි යම්කිසි සමාජ කොටසක් තමුන් විසින් හදාගත්ත නිර්ණායක මත ඉඳලා තමුන්ගේම ඒ ඒ කියන ජන කොට්ඨාසයේම ආයෙම ඔප්‍රෙස් කරන්න ගන්නවා
audio/audio_0120_chunk_0002.flac	4.7 	ඒක තමයි දරුණුම අවස්ථාව මම ඒ වගේ අත්දැකීමකටවත් මුහුණ දුන්නා මනුස්සයෙක්ට එහෙම වෙනවා
audio/audio_0120_chunk_0003.flac	5.15	මම මේ අත්දැකීම කියන්න යන්නේ නෑ ඒ සිද්ධිය කියන්න යන්නෙත් නෑ මම මේ කියන්න ඕන අයට ඒක කිව්වා නමුත්
audio/audio_0120_chunk_0005.flac	14.62	අපි විසින් අපි ඔපරස් වෙලා තියෙනවද මේ අපේ සමාජයේ විවිධ කණ්ඩායම ඔපරස් වෙන්නේ කොහොමද පීඩනයට ලක් වෙන්නේ කොහොමද කියන එක අපි අඳුර ගන්න ඕනේ ඒවා අපි අයින් කරන්න ඕනේ ඉතින් ඒක සඳහා තමයි මේ වීඩියෝ එක මම ඩෙඩිකේට් කරන්නේ
audio/audio_0120_chunk_0006.flac	6.88	මේ ඔපරේෂන් එහෙම නැත්නම් පරපීඩනයට ලක්වීම කියලා කියන්නේ සමාජ විද්‍යාත්මකව අපිට විශ්ලේෂණය කරන්න පුළුවන් සංකල්පයක්
audio/audio_0120_chunk_0007.flac	17.05	මෙහි තේරුම තේරුම් ගන්න අපි අපි මේ මේකේ තියෙන භයානකකම තේරුම් ගන්න අපි මේ සමාජයක් සහ සමාජ ක්‍රමයක් කියන එක පිළිබඳ තේරුමක් අපි පොඩ්ඩක් වටහා ගන්න ඕනේ මේ බලන්න මේ අපේ සමාජයක තියෙන උතුම්ම ප්‍රතිඵලය මොකක්ද අපි හැම සාර්ථක සමාජයක් කියන්නේ මොකක්ද
audio/audio_0120_chunk_0008.flac	25.53	සාර්ථක සමාජයක අග්‍ර ඵලය තමයි ඒ සමාජය විසින් පද්ධතියක් නිෂ්පාදනය ඒ කියන්නේ ඒ සමාජ සැකැස්ම සමාජ ක්‍රියාවලිය සිද්ධ වෙන්න ඕනේ ඒ සමාජයේ ඉන්න මිනිස්සු ඉන්නවනේ ඒ මිනිස්සුන්ගේ යම්කිසි ඒගොල්ලන්ට යන්න පුළුවන් තැනක් තියෙනවා නම් පොටෙන්ශල් එකක් ඒගොල්ලන්ට ලබා ගන්න පුළුවන් විභවයක් තියෙනවා නම් ඒ විභවය සාක්ෂාත් කිරීම සඳහා සමාජ ක්‍රමය උදව් කරන්න ඕන
audio/audio_0120_chunk_0009.flac	11.23	ඒක තමයි හරි ෆන්ඩමෙන්ටලි ගත්තහම සමාජ විද්‍යාත්මක අපි කියනවා සමාජ ක්‍රමයක තියෙන හෝලි ග්‍රේල් එක ඒක තමයි සියලුම සමාජයන් උත්සාහ කර යුතු කාරණාව
audio/audio_0120_chunk_0010.flac	9.24	දැන් මේ ඔපරේෂන් පරපීඩනයට ලක්කිරීම මිනිසුන්ව පීඩාවට ලක්කරනවා ඔප්‍රෙස් කරනවා කියන එක ඒ ඒ ගෝල් එකට තියෙන පරම හතුරක්
audio/audio_0120_chunk_0011.flac	15.68	එක නේ ඒක හිතන්නේ මෙන්න මෙහෙමයි දැන් හිතන්න යම්කිසි ගහක් දළු දාගෙන නැගගෙන එනවා කියන්න එයා ඵල දරන අවස්ථාව වෙන්න එතකොට එයාගේ මුල් ටික කපලා දැම්මොත් මොකද වෙන්නේ ඊටපස්සේ එයාගේ කොළ ටික කඩලා දැම්මොත් මොකද වෙන්නේ පෝර නොදා හිටියොත් මොකද වෙන්නේ අර ගහට එයාගේ පොටෙන්ශල් එකට යන්න බෑ
audio/audio_0120_chunk_0012.flac	4.22	එතකොට සමාජයක් විදිහට අපි අයිඩෙන්ටිෆයි කරනවා නම් ශ්‍රී ලංකාවේ සමාජය
audio/audio_0120_chunk_0013.flac	6.11	අපි විවිධ ආකාර වලට මේ ඔපරේෂන් කියන දේ අපේ සමාජය තුළ පැතිරිලා තියෙනවා නම් අපේ සමාජය ඉස්සරහට යන්නේ කොහොමද
audio/audio_0120_chunk_0015.flac	3.32	අන්න ඒක තමයි මේ ඔපරේෂන් කියන එකේ තියෙන භයානකම
audio/audio_0120_chunk_0016.flac	27.48	මේ ඔපරේෂන් සම්බන්ධව අපේ සමාජයේ තියෙන්නේ බොහොම පටු ආකල්පයක් ඒක තමයි අපි හිතන්නේ මේ ඔපරේෂන් එහෙම නැත්නම් පරපීඩනයට ලක්කිරීම පීඩාවට ලක්වීම කියලා කියන්නේ බොහොම බොහොම සීමා සහිත දෙයක් ඒ කියන්නේ හිතන්නේ යම්කිසි මේ යම්කිසි රැකියා ස්ථානයක ඒ මේ රැකියා දෙන කෙනා ඒ සේවකයාම තලා පෙළනවා නම් හැමතිස්සෙම ලොකු වැඩ දීලා අඩු පඩි දීලා එහෙම කරනවා නම් එහෙම නැත්නම් යම්කිසි ජන කණ්ඩායමක් ගිහිල්ලා තව ජන කණ්ඩායමක් ගහන්නට මේ මේවා කරන්නට හදනවා නම්	
audio/audio_0120_chunk_0018.flac	7.16	ඒක අපි ඒ විදිහට තීරණය ගන්න ඕනේ නැත්නම් අපි මේ මේ මේ මේ මේ සංකල්පය තේරුම් ගැනීම් නැති නිසාම
audio/audio_0120_chunk_0020.flac	3.48	මේ ඔපරේෂන් කියන එක පටන් ගන්නේ ඉතාම සරල තැනකින් ඒක
audio/audio_0120_chunk_0021.flac	8.28	පටන් ගන්නේ මේ සමාජයේම ඉන්න යම්කිසි කොටසක් ඒ ඒ සමාජය තුළ ඒ පිරිස හැදී වැඩුණු කාරණා මත
audio/audio_0120_chunk_0022.flac	5.72	ඔව් ඒ පිරිස තමුන් තමුන්ට ආරෝපණය කරගන්න යම්කිසි කාරණා මත ඒගොල්ලෝ හිතනවා
audio/audio_0120_chunk_0023.flac	6.2 	ඒගොල්ලෝ සුවිශේෂී කියලා අපි කියනවා එන්ටයිට්ල්මන්ට් කියලා ඒගොල්ලෝ හිතනවා මේ සමාජයේ සුවිශේෂී කොටසක් අපි
audio/audio_0120_chunk_0026.flac	12.89	මිනිස්සු එන්ටයිටල්මන්ට් හදාගන්නවා ඒ කියන්නේ ඒගොල්ලෝ සුවිශේෂී කියලා අමුතු දෙයක් හිතාගන්නවා මේ මේ මේ එන්ටයිටල්මන්ට් වලට තියෙන බරපතලම කාරණාව තමයි ඒකෙ තියෙනවා සාධාරණීකරණය ඒගොල්ලෝ කරන යම්කිසි කොටසක්
audio/audio_0120_chunk_0027.flac	16.0	ඒ මුළු කොටසටම ඒ ලේබල් එක අලවනවා නමුත් ඒ කොටස ඇතුලේ අප්‍රමාණ මිනිස්සු ඉන්න පුළුවන් ඒ ඒගොල්ලන්ගේ ක්‍රයිටීරියාවට හමු වෙන්න නැති ඒ කියන්නේ හොඳ ඒ කියන්නේ හිතන්නකෝ දැන් මෙහෙම සරල දෙයක් හිතන්නකෝ අපි මේ අපි හිතනවා මේ ආ මේ මේ රටේ යම්කිසි ප්‍රදේශයක අය මෙහෙමයි
audio/audio_0120_chunk_0028.flac	8.7 	හ් අපි එහෙම කියනවනේ මම කියන්න අවශ්‍ය නෑනේ හරි එහෙම කියලා කිව්වට ඒ මුළු පොලු ප්‍රදේශයෙනම ගහනවා ඒ ලේබල් එක
audio/audio_0120_chunk_0029.flac	5.18	නමුත් ඒ ප්‍රදේශය ඇතුළේ අප්‍රමාණ මේ මේක යම්කිසි ජාතියක හරි කොටසක් මෙහෙමයි
audio/audio_0120_chunk_0030.flac	14.4	කියල ගහන ලේබල් එකක් ගැහුවාම අර මුළු කොටසම ජනලයිස් වෙනවා ඊටපස්සේ තමුන්ගේ පැත්තටත් ලේබල් එක ගහගන්න ඕන නමුත් ඒ තමුන්ගේ පැත්තේ ඉන්න කණ්ඩායම ඇතුලෙත් ඉන්නවා අප්‍රමාණව ඒ ඔය කියන එන්ටයිටල්මන්ට් එකක් ගන්න බැරි මිනිස්සු
audio/audio_0120_chunk_0031.flac	12.8	නමුත් ඒක තමයි මේ මේ මේ අර අපි මේකට කියනවා ඇත්තටම මේ මෙලෙස මේ ක්‍රියා කිරීම යම්කිසි සමාජ සමාජ ආර්ථික දේශපාලන ඔය වගේ කාරණා මත පදනම් කරගෙන
audio/audio_0120_chunk_0032.flac	13.69	තමුන් සුවිශේෂී කියලා මතයක් ගොඩනගනවා කියන අපි කියන ඩියලජි එකක් ගොඩනගනවා කියලා මේක තමයි සප්‍රෙෂන් වල තියෙන මූලිකම අවස්ථාව සොසයිටි එකක් සෑම විටම උත්සාහ කරන්න ඕනේ මේ වගේ අර
audio/audio_0120_chunk_0034.flac	19.36	එතකොට අංග එක සප්‍රෂන් වල මේ ඔපරේෂන් වල තියෙන පළවෙනිම සංකල්පය මෙන්න මේ වගේ එක ඕක තමයි අපි කියනවා අයිඩියලජි කියලා මේ අයිඩියලජි එකක් ආපු ගමන් මොකද වෙන්නේ ඒක ඊළඟ සංකල්පයට යනවා දෙවෙනි කාරණාවට ඒ කියන්නේ අයිඩියලජි එක ඔය වගේ අයිඩියලජි එකක් ඉතින් සරල සාධන මට්ටමේ තියෙන්න පුළුවන්
audio/audio_0120_chunk_0035.flac	8.16	නමුත් සමාජය ඒ ඒ ඒ වගේ අයිඩියලජි එකක් නැවත නැවත ගොඩනැගෙන්න කන්ඩියුසිව් නම් ඒ කියන්නේ ඒකට අවස්ථා සපයලා දෙනවා නම්
audio/audio_0120_chunk_0036.flac	9.85	මේ සප්‍රේෂන් කියන එක ඔපරේෂන් කියන එක දෙවැනි අවස්ථාවට යනවා දෙවැනි අවස්ථාවට අපි කියනවා ඉන්ටපසලෂන් කියලා ඒ කියන්නේ මේ මිනිසුන් අතර මේ කාරණාව
audio/audio_0120_chunk_0037.flac	4.48	පත්වෙලා යනවා ඒ කියන්නේ මිනිසුන්
audio/audio_0120_chunk_0040.flac	3.13	තමුන්ගේ ඒ එන්ටයිටල්මන්ට් එක ප්‍රකාශ කරන්න උත්සාහ
audio/audio_0120_chunk_0041.flac	4.38	තමුන් ඉහළ බව පෙන්නන්න උත්සාහ කරනවා අනිත් කොටසක් පහළ බව පෙන්නන්න උත්සාහ කරනවා
audio/audio_0120_chunk_0042.flac	7.45	ඒක තමයි දෙවෙනි අවස්ථාවේ ඉන් පර්සනලයිසේෂන් ඒ කියන්නේ මිනිසුන් අතරේ මිනිසුන්ගේ ක්‍රියාකාරීත්වය අතරේ මේක පෙන්නන්න උත්සාහ කරනවා
audio/audio_0120_chunk_0043.flac	4.67	ආ එතකොට දැන් අපි කිව්වොත් ඔන්න අපි වෙඩින් එකට කියන්න කිව්වාම මේ කට්ටියම අපි ගෙන්නන්නේ
audio/audio_0120_chunk_0044.flac	13.88	මේ කට්ටියට සු විශේෂ මේ තියෙනවා ස්ථානයක් ලබා දෙනවා හරි එතකොට අපි අපි අපි කතා කරමු යම්කිසි වෘත්තියක් කරන අය හ්ම් මේගොල්ලොන් මේ අපි මේ ගෙදරට ගෙනාවොත් එක පැත්තක තමයි අපි තියන්නේ
audio/audio_0120_chunk_0046.flac	7.32	මේ ඊට පස්සේ මේ එක කන්න ගියාම අර හා ඒ එක එක රැකියාව කරන අය එක ටේබල් එකේ ඉන්නේ
audio/audio_0120_chunk_0048.flac	6.14	තේරෙනවා නේ එක ගමකා එක ගින්නේ අර මේ අන්න ඒක තමයි ප්‍රශ්නේ දෙවැනි අවස්ථාව
audio/audio_0120_chunk_0049.flac	16.99	මේ ඉන්ටර්පර්සනල් ඔපරේෂන් එකේ ඊළඟ අවස්ථාව තමයි ඉන්ස්ටිටියුෂනල් ඔපරේෂන් ඒ කියන්නේ මේ සමාජයේ ඉන්න මිනිසුන් අතර තිබෙන මේ ඔපරේෂන් එක ඊළඟ ලෙවල් එකට යනවා සමාජ ක්‍රමයේ සමාජයේ තියෙන විවිධ පද්ධති දක්වා මොනවද සමාජයේ තියෙන විවිධ පද්ධති
audio/audio_0120_chunk_0052.flac	22.52	ආයතන වල ප්‍රතිපත්ති වලට පවා මේවා සම්බන්ධ වෙලා තියෙනවා දැන් මේක හරියටම වැදගත් මේක පෙන්නනවා එකක් තමයි විශේෂයෙන්ම අර අපි කළු සහ සුදු මේක හොඳටම පෙවුනු එකක් ඒ දාස් වල මේ කළු සුදු ප්‍රශ්නය මේ ඒ ඒ ඒ රේසිසම් තියෙන ප්‍රශ්නයේදී මේ ඉන්ස්ටිටියුටන් වලගේ ඒ කියන්නේ මේ ගවර්මන්ට් එකෙන් දෙන පොලිසියක
audio/audio_0120_chunk_0054.flac	6.27	එච්චර ලෙවල් එකට යනවා මේක ඉතින් දැන් එතකොට මොකද වෙන්නේ විවිධ ජන කණ්ඩායම් සඳහා විවිධ නීති අවශ්‍ය වෙනවා
audio/audio_0120_chunk_0055.flac	8.76	විවිධ විවිධ ඉස්කෝල වලට විවිධ එක එක ඉස්කෝල වලට එක එක ප්‍රදේශ වලට තියෙන ඉස්කෝල වලට විවිධ පහසුකම් තමයි ලබා දෙන්න සිද්ධ වෙන්නේ
audio/audio_0120_chunk_0056.flac	7.07	එතකොට ඊටපස්සේ අහ් විවිධ ප්‍රදේශ වලට යන්නේ විවිධ ප්‍රමාණයේ අහ් මේ ආයෝජන
audio/audio_0120_chunk_0057.flac	7.96	හරි මේ ඊටපස්සේ අපේ යම් යම් ප්‍රදේශ වල මිනිස්සුන්ට ගිහිල්ලා පදිංචි වෙන්න විවිධ සම්බාධක පැන
audio/audio_0120_chunk_0058.flac	4.64	මේ සියල්ලම ඉන්ස්ටිටියුෂනල් ඔපරේෂන් එකේ අවස්ථා
audio/audio_0120_chunk_0059.flac	25.37	පේනවා නේද මේ එකකින් එකකින් එක මේ දැන් මේ වගේ අවස්ථාවක් ආපුවම අනිවාර්යයෙන්ම රටක අපි කියමු ගවර්මන්ට් එක ගවර්මන්ට් එකනේ අපේ මේ පොලිසීස් හදන්නේ ඒ වගේම මේ සමාජ ක්‍රමය දුවවන්නේ මේ වගේ තත්ත්වයකට නම් අනිවාර්යයෙන්ම ගවර්මන්ට් එක ඉන්ටෆියර් වෙන්නම ඕනේ නැත්නම් මොකද වෙන්නේ මේක ඊළඟ ප්‍රශ්න වලට යනවා ඉතින් අපි අපි දන්නවනේ මොකක්ද වුනේ කියලා ලංකාවේ ලොකු ප්‍රශ්නයකට ගියා මේ කාරණාවේ ඉදිරියට ඉදිරියට ගිහිල්ලා
audio/audio_0120_chunk_0062.flac	7.48	මේක හරිම භයානකයි ඒගොල්ලෝ පිළිගන්නවා ඒ සමාජ ක්‍රමයෙන් අපිට වැඩිපුර එහෙම ට්‍රීට්මන්ට් එකක් අඩුවෙන් දුන්නාට කමක් නෑ
audio/audio_0120_chunk_0063.flac	5.34	අපි අපි අඩු අවස්ථා අපිට අඩු අවස්ථා ලැබීම සඳහා අපිට සුදුසුයි
audio/audio_0120_chunk_0065.flac	5.98	ඒ වගේම ඒ සමාජ ගෘප් එකේ ඒ ඒ අයිඩෙන්ටිටීස් වලින් හඳුනා ගන්නා සමාජ ගෘප් එකේ ඉන්න
audio/audio_0120_chunk_0072.flac	3.29	ඉන්ස්ටිටියුෂනල් ඔපරේෂන් එක දකින්න පුළුවන් නමුත්
